# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# /lbne/u/etw2/globes/LBNE_trunk/LAr_syst/cdr_testsetup/mydis -X-1.07,-1.07 -R1,37 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=3.5046728972 -DNUBARTIME=3.5046728972 DUNE_GLoBES.glb data/mva_no_exp300 
#
# Fri Jun 23 16:25:18 2017

C   -1.070000e+00	-1.800000e+02
D-- 1.393965e+04	6.208958e-01	1.484773e-01	7.404464e-01	0.000000e+00	7.001265e-05	2.178624e-03	0.999701	
D-- 1.405345e+04	6.107143e-01	1.487400e-01	7.390104e-01	3.141593e+00	6.728682e-05	2.201273e-03	0.994524	
D-- 2.191424e+02	5.847504e-01	1.464069e-01	8.627541e-01	0.000000e+00	7.522599e-05	-2.414587e-03	0.954619	
D-- 2.233002e+02	5.845311e-01	1.453509e-01	8.616782e-01	3.141593e+00	7.513238e-05	-2.394057e-03	0.962895	
A-- 1.328849e+02	5.916110e-01	1.480514e-01	7.853982e-01	-1.530268e+00	7.702357e-05	-2.393291e-03	0.971531	
C   -1.070000e+00	-1.700000e+02
G++ 8.792977e-13	5.857000e-01	1.480241e-01	7.260000e-01	-2.967060e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 6.337873e+02	5.908638e-01	0.000000e+00	7.159716e-01	1.392989e-01	7.652764e-05	2.516943e-03	0.999388	
D++ 2.463809e+01	5.849561e-01	1.480318e-01	7.272613e-01	0.000000e+00	7.461313e-05	2.501309e-03	1.006547	
D++ 7.094619e-01	5.857280e-01	1.485911e-01	7.268205e-01	3.141593e+00	7.502392e-05	2.524304e-03	1.002199	
D++ 2.463809e+01	5.849561e-01	1.480318e-01	7.272613e-01	0.000000e+00	7.461313e-05	2.501309e-03	1.006547	
D++ 7.094619e-01	5.857280e-01	1.485911e-01	7.268205e-01	3.141593e+00	7.502392e-05	2.524304e-03	1.002199	
A++ 3.344266e+01	5.856264e-01	1.462405e-01	7.853982e-01	-3.206724e+00	7.500465e-05	2.511715e-03	1.000717	
