  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.0400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.0600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.0800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.1000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.1200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.1400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.1600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.1800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.2000   5.8138   5.8138   5.8138   5.8138   5.8138   5.8138    
  0.2200   6.4470   6.4470   6.4470   6.4470   6.4470   6.4470    
  0.2400   7.1431   7.1431   7.1431   7.1431   7.1431   7.1431    
  0.2600   6.3929   6.3929   6.3929   6.3929   6.3929   6.3929    
  0.2800   5.9771   5.9771   5.9771   5.9771   5.9771   5.9771    
  0.3000   5.0291   5.0291   5.0291   5.0291   5.0291   5.0291    
  0.3200   4.2359   4.2359   4.2359   4.2359   4.2359   4.2359    
  0.3400   3.2120   3.2120   3.2120   3.2120   3.2120   3.2120    
  0.3600   3.2138   3.2138   3.2138   3.2138   3.2138   3.2138    
  0.3800   2.6772   2.6772   2.6772   2.6772   2.6772   2.6772    
  0.4000   2.1687   2.1687   2.1687   2.1687   2.1687   2.1687    
  0.4200   1.9893   1.9893   1.9893   1.9893   1.9893   1.9893    
  0.4400   1.3174   1.3174   1.3174   1.3174   1.3174   1.3174    
  0.4600   1.1314   1.1314   1.1314   1.1314   1.1314   1.1314    
  0.4800   0.8860   0.8860   0.8860   0.8860   0.8860   0.8860    
  0.5000   0.7365   0.7365   0.7365   0.7365   0.7365   0.7365    
  0.5200   0.5042   0.5042   0.5042   0.5042   0.5042   0.5042    
  0.5400   0.3143   0.3143   0.3143   0.3143   0.3143   0.3143    
  0.5600   0.2928   0.2928   0.2928   0.2928   0.2928   0.2928    
  0.5800   0.1082   0.1082   0.1082   0.1082   0.1082   0.1082    
  0.6000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.6200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.6400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.6600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.6800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.7000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.8800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.9000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.9200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.9400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.9600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  0.9800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.0200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.0400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.0600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.0800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.1000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.1200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.1400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.1600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.1800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.2000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.2200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.2400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.2600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.2800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.3000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.3200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.3400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.3600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.3800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.4000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.4200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.4400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.4600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.4800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    
  1.5000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  1.5200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.5400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.5600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.5800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.6000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.6200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.6400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.6600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.6800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.7000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.8800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.9000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.9200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.9400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.9600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  1.9800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.0200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.0400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.0600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.0800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.1000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.1200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.1400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.1600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.1800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.2000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.2200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.2400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.2600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.2800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.3000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.3200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.3400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.3600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.3800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.4000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.4200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.4400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.4600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.4800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.5000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.5200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.5400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.5600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.5800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.6000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.6200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.6400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.6600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.6800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.7000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  2.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
