energy(#app_NC_bkg)<
@energy =
{0,98, 0.000000, 1.000000, 0.937500, 0.762712, 0.572327, 0.395683, 0.294785, 0.274047, 0.232620, 0.190361, 0.152324, 0.162684, 0.132637, 0.135618, 0.123137, 0.129243, 0.100542, 0.095890, 0.091435, 0.089591, 0.091251, 0.080035, 0.081174, 0.071489, 0.070352, 0.062697, 0.074579, 0.075036, 0.062468, 0.062108, 0.071038, 0.052744, 0.059200, 0.053162, 0.061765, 0.057457, 0.047490, 0.056241, 0.059774, 0.040268, 0.041929, 0.051392, 0.053528, 0.039894, 0.039877, 0.048951, 0.042763, 0.055147, 0.045045, 0.035242, 0.060606, 0.055814, 0.026316, 0.046875, 0.041451, 0.033981, 0.035000, 0.027473, 0.033149, 0.021505, 0.047619, 0.027933, 0.040936, 0.027027, 0.032468, 0.042328, 0.020979, 0.025806, 0.022222, 0.050314, 0.013072, 0.018634, 0.036269, 0.020690, 0.015748, 0.020690, 0.015748, 0.007299, 0.030120, 0.034722, 0.019802, 0.025316, 0.024943, 0.015306, 0.014667, 0.022124, 0.019769, 0.021978, 0.044010, 0.029070, 0.012576, 0.010145, 0.005556, 0.020408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.062500, 0.186441, 0.276730, 0.273381, 0.283447, 0.268603, 0.228610, 0.238554, 0.209693, 0.184743, 0.186495, 0.157973, 0.163966, 0.136423, 0.129440, 0.136986, 0.125066, 0.121181, 0.108655, 0.106860, 0.108377, 0.099831, 0.106365, 0.088408, 0.093224, 0.087061, 0.079504, 0.074074, 0.070431, 0.068425, 0.083200, 0.079743, 0.073529, 0.068460, 0.082768, 0.078189, 0.040388, 0.073826, 0.088050, 0.062099, 0.070560, 0.069149, 0.067485, 0.069930, 0.039474, 0.036765, 0.063063, 0.061674, 0.051948, 0.051163, 0.065789, 0.026042, 0.036269, 0.063107, 0.045000, 0.038462, 0.044199, 0.064516, 0.047619, 0.027933, 0.029240, 0.048649, 0.058442, 0.042328, 0.034965, 0.025806, 0.044444, 0.044025, 0.039216, 0.018634, 0.010363, 0.034483, 0.039370, 0.020690, 0.031496, 0.021898, 0.012048, 0.013889, 0.025743, 0.027264, 0.031746, 0.014031, 0.032000, 0.025074, 0.019769, 0.023810, 0.009780, 0.026163, 0.016302, 0.011594, 0.016667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.050847, 0.100629, 0.205036, 0.222222, 0.223230, 0.243316, 0.202410, 0.207715, 0.148897, 0.157556, 0.160954, 0.157485, 0.138381, 0.127634, 0.138630, 0.123489, 0.120663, 0.107244, 0.107740, 0.098877, 0.101100, 0.102596, 0.088859, 0.103229, 0.089947, 0.078472, 0.079772, 0.079539, 0.083393, 0.062400, 0.076994, 0.064706, 0.070905, 0.058345, 0.053498, 0.067851, 0.060403, 0.075472, 0.044968, 0.058394, 0.039894, 0.061350, 0.059441, 0.046053, 0.058824, 0.022523, 0.066079, 0.021645, 0.069767, 0.048246, 0.041667, 0.015544, 0.024272, 0.045000, 0.027473, 0.049724, 0.021505, 0.041667, 0.033520, 0.023392, 0.037838, 0.038961, 0.042328, 0.034965, 0.025806, 0.059259, 0.037736, 0.019608, 0.062112, 0.025907, 0.034483, 0.015748, 0.041379, 0.023622, 0.014599, 0.024096, 0.027778, 0.031683, 0.031159, 0.027211, 0.025510, 0.024000, 0.011799, 0.013180, 0.021978, 0.024450, 0.020349, 0.013973, 0.007246, 0.016667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.044025, 0.071942, 0.115646, 0.099819, 0.122995, 0.133735, 0.142433, 0.155331, 0.143891, 0.116990, 0.123137, 0.122715, 0.118603, 0.096986, 0.099842, 0.096841, 0.099247, 0.089710, 0.091105, 0.084179, 0.074121, 0.075778, 0.070032, 0.067340, 0.078988, 0.068946, 0.065574, 0.068425, 0.062400, 0.064161, 0.050000, 0.046455, 0.069199, 0.060357, 0.059774, 0.062081, 0.041929, 0.055675, 0.051095, 0.037234, 0.052147, 0.038462, 0.069079, 0.058824, 0.063063, 0.039648, 0.043290, 0.037209, 0.039474, 0.041667, 0.067358, 0.038835, 0.040000, 0.054945, 0.027624, 0.037634, 0.017857, 0.039106, 0.035088, 0.032432, 0.025974, 0.037037, 0.034965, 0.038710, 0.037037, 0.050314, 0.058824, 0.037267, 0.036269, 0.034483, 0.039370, 0.041379, 0.015748, 0.021898, 0.036145, 0.041667, 0.029703, 0.024343, 0.019274, 0.011480, 0.022667, 0.022124, 0.019769, 0.020147, 0.022005, 0.011628, 0.017233, 0.013043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.006289, 0.043165, 0.049887, 0.076225, 0.082888, 0.081928, 0.099901, 0.105699, 0.121383, 0.111028, 0.092677, 0.099869, 0.100542, 0.097534, 0.083027, 0.090109, 0.085136, 0.083993, 0.071675, 0.075296, 0.076214, 0.072621, 0.062301, 0.066378, 0.061951, 0.063248, 0.060716, 0.054882, 0.048000, 0.059578, 0.059804, 0.072127, 0.046133, 0.046639, 0.029079, 0.050336, 0.048218, 0.049251, 0.024331, 0.050532, 0.064417, 0.031469, 0.039474, 0.025735, 0.067568, 0.044053, 0.038961, 0.051163, 0.013158, 0.052083, 0.031088, 0.038835, 0.045000, 0.032967, 0.033149, 0.026882, 0.053571, 0.033520, 0.017544, 0.010811, 0.012987, 0.021164, 0.027972, 0.019355, 0.044444, 0.031447, 0.019608, 0.043478, 0.020725, 0.013793, 0.023622, 0.034483, 0.023622, 0.014599, 0.018072, 0.006944, 0.030693, 0.027264, 0.029478, 0.015306, 0.017333, 0.010324, 0.011532, 0.005495, 0.014670, 0.011628, 0.011644, 0.010145, 0.000000, 0.020408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.010791, 0.018141, 0.027223, 0.040107, 0.056627, 0.067260, 0.075368, 0.077170, 0.087928, 0.088140, 0.084204, 0.081276, 0.086575, 0.083027, 0.070430, 0.087018, 0.062005, 0.062608, 0.076142, 0.063652, 0.056834, 0.058208, 0.048100, 0.044399, 0.053561, 0.057073, 0.066999, 0.046400, 0.047663, 0.040196, 0.039120, 0.044776, 0.053498, 0.042003, 0.035235, 0.046122, 0.025696, 0.043796, 0.061170, 0.042945, 0.041958, 0.039474, 0.047794, 0.031532, 0.035242, 0.021645, 0.032558, 0.043860, 0.057292, 0.041451, 0.029126, 0.030000, 0.016484, 0.016575, 0.026882, 0.017857, 0.027933, 0.029240, 0.016216, 0.045455, 0.021164, 0.013986, 0.019355, 0.051852, 0.037736, 0.006536, 0.024845, 0.046632, 0.034483, 0.039370, 0.013793, 0.047244, 0.043796, 0.030120, 0.034722, 0.013861, 0.021422, 0.015873, 0.022959, 0.014667, 0.016224, 0.013180, 0.009158, 0.012225, 0.017442, 0.012110, 0.005797, 0.011111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011338, 0.014519, 0.021390, 0.033735, 0.044510, 0.049632, 0.059486, 0.066319, 0.053143, 0.063316, 0.074654, 0.063014, 0.073568, 0.063180, 0.064911, 0.063325, 0.060017, 0.062183, 0.046482, 0.055480, 0.050477, 0.054834, 0.050594, 0.046154, 0.047966, 0.041340, 0.042400, 0.038497, 0.039216, 0.041565, 0.051560, 0.031550, 0.038772, 0.038591, 0.041929, 0.023555, 0.031630, 0.045213, 0.027607, 0.020979, 0.042763, 0.044118, 0.036036, 0.030837, 0.030303, 0.027907, 0.048246, 0.015625, 0.031088, 0.014563, 0.020000, 0.032967, 0.027624, 0.021505, 0.041667, 0.027933, 0.017544, 0.027027, 0.019481, 0.010582, 0.020979, 0.019355, 0.007407, 0.037736, 0.000000, 0.012422, 0.025907, 0.034483, 0.031496, 0.027586, 0.007874, 0.021898, 0.024096, 0.048611, 0.009901, 0.018500, 0.019274, 0.019133, 0.016000, 0.011799, 0.014827, 0.010989, 0.007335, 0.008721, 0.011178, 0.011594, 0.005556, 0.020408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004535, 0.012704, 0.016043, 0.026506, 0.023739, 0.034007, 0.036174, 0.046945, 0.049903, 0.049608, 0.060205, 0.049863, 0.064109, 0.056447, 0.052211, 0.058487, 0.052245, 0.052876, 0.046901, 0.047361, 0.046839, 0.047619, 0.043366, 0.040456, 0.043109, 0.052031, 0.038400, 0.030247, 0.040196, 0.047677, 0.032564, 0.035665, 0.042003, 0.038591, 0.029350, 0.023555, 0.029197, 0.031915, 0.027607, 0.045455, 0.023026, 0.036765, 0.022523, 0.035242, 0.030303, 0.018605, 0.039474, 0.026042, 0.015544, 0.024272, 0.015000, 0.043956, 0.044199, 0.026882, 0.065476, 0.027933, 0.029240, 0.027027, 0.038961, 0.015873, 0.013986, 0.006452, 0.022222, 0.006289, 0.065359, 0.018634, 0.051813, 0.048276, 0.023622, 0.027586, 0.023622, 0.007299, 0.018072, 0.006944, 0.019802, 0.018500, 0.013605, 0.019133, 0.017333, 0.014749, 0.018122, 0.010989, 0.012225, 0.014535, 0.007918, 0.008696, 0.005556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003630, 0.005348, 0.016867, 0.019782, 0.024816, 0.016881, 0.025335, 0.027220, 0.038512, 0.046358, 0.042192, 0.045717, 0.046608, 0.050800, 0.047933, 0.043610, 0.037648, 0.046064, 0.059089, 0.043201, 0.041366, 0.042850, 0.045014, 0.038251, 0.038489, 0.045600, 0.033914, 0.043137, 0.034230, 0.028494, 0.049383, 0.046850, 0.031879, 0.023061, 0.038544, 0.034063, 0.029255, 0.036810, 0.017483, 0.013158, 0.036765, 0.022523, 0.044053, 0.034632, 0.041860, 0.008772, 0.036458, 0.010363, 0.033981, 0.015000, 0.027473, 0.027624, 0.021505, 0.029762, 0.055866, 0.000000, 0.010811, 0.006494, 0.005291, 0.048951, 0.012903, 0.022222, 0.037736, 0.032680, 0.024845, 0.015544, 0.013793, 0.023622, 0.020690, 0.031496, 0.007299, 0.018072, 0.020833, 0.026733, 0.021422, 0.019274, 0.012755, 0.012000, 0.020649, 0.009885, 0.005495, 0.007335, 0.020349, 0.010247, 0.011594, 0.005556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001337, 0.012048, 0.014837, 0.017463, 0.016881, 0.027571, 0.024627, 0.028721, 0.027092, 0.037260, 0.037310, 0.036251, 0.032926, 0.043536, 0.044905, 0.031303, 0.041457, 0.039693, 0.045475, 0.037518, 0.044399, 0.039316, 0.040073, 0.030649, 0.035200, 0.045830, 0.029412, 0.041565, 0.036635, 0.031550, 0.042003, 0.033557, 0.033543, 0.032120, 0.036496, 0.018617, 0.030675, 0.010490, 0.029605, 0.029412, 0.045045, 0.035242, 0.030303, 0.018605, 0.048246, 0.026042, 0.031088, 0.029126, 0.010000, 0.021978, 0.011050, 0.016129, 0.023810, 0.039106, 0.023392, 0.005405, 0.025974, 0.037037, 0.020979, 0.025806, 0.007407, 0.031447, 0.013072, 0.012422, 0.025907, 0.013793, 0.015748, 0.020690, 0.023622, 0.007299, 0.012048, 0.027778, 0.021782, 0.023369, 0.014739, 0.012755, 0.014667, 0.020649, 0.008237, 0.012821, 0.012225, 0.005814, 0.007918, 0.004348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002674, 0.000000, 0.009891, 0.015625, 0.015273, 0.020864, 0.027220, 0.026110, 0.024684, 0.027397, 0.035208, 0.034697, 0.031985, 0.036060, 0.040587, 0.041455, 0.041457, 0.042400, 0.034561, 0.036556, 0.044399, 0.033048, 0.032787, 0.042053, 0.037600, 0.042163, 0.034314, 0.019560, 0.029851, 0.028807, 0.030695, 0.036913, 0.027254, 0.025696, 0.043796, 0.023936, 0.021472, 0.013986, 0.036184, 0.014706, 0.013514, 0.004405, 0.012987, 0.013953, 0.013158, 0.010417, 0.036269, 0.029126, 0.015000, 0.021978, 0.022099, 0.021505, 0.011905, 0.027933, 0.017544, 0.016216, 0.012987, 0.000000, 0.020979, 0.045161, 0.014815, 0.000000, 0.013072, 0.018634, 0.020725, 0.006897, 0.000000, 0.020690, 0.015748, 0.014599, 0.018072, 0.048611, 0.016832, 0.013632, 0.011338, 0.025510, 0.005333, 0.008850, 0.004942, 0.005495, 0.014670, 0.008721, 0.009315, 0.001449, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001337, 0.002410, 0.003956, 0.012868, 0.013666, 0.016393, 0.022035, 0.020235, 0.025286, 0.025753, 0.031004, 0.034179, 0.030574, 0.033421, 0.036269, 0.032149, 0.035176, 0.027064, 0.034106, 0.043771, 0.040785, 0.030769, 0.038251, 0.030649, 0.030400, 0.021998, 0.030392, 0.026895, 0.029851, 0.026063, 0.019386, 0.021812, 0.018868, 0.036403, 0.041363, 0.023936, 0.024540, 0.027972, 0.039474, 0.029412, 0.018018, 0.013216, 0.012987, 0.013953, 0.030702, 0.010417, 0.020725, 0.019417, 0.000000, 0.016484, 0.016575, 0.005376, 0.017857, 0.022346, 0.023392, 0.027027, 0.019481, 0.010582, 0.034965, 0.019355, 0.007407, 0.018868, 0.019608, 0.018634, 0.020725, 0.000000, 0.023622, 0.006897, 0.000000, 0.021898, 0.054217, 0.013889, 0.009901, 0.014606, 0.013605, 0.005102, 0.014667, 0.004425, 0.014827, 0.005495, 0.012225, 0.008721, 0.006986, 0.011594, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002410, 0.001978, 0.006434, 0.009646, 0.011923, 0.020739, 0.016971, 0.021674, 0.021918, 0.022070, 0.027447, 0.024929, 0.029024, 0.035838, 0.031726, 0.025126, 0.025259, 0.027285, 0.030784, 0.029427, 0.025641, 0.030965, 0.032074, 0.032800, 0.028414, 0.030392, 0.026895, 0.028494, 0.020576, 0.025848, 0.023490, 0.025157, 0.027837, 0.014599, 0.023936, 0.012270, 0.034965, 0.013158, 0.033088, 0.027027, 0.030837, 0.017316, 0.037209, 0.026316, 0.005208, 0.025907, 0.014563, 0.045000, 0.032967, 0.027624, 0.021505, 0.011905, 0.000000, 0.029240, 0.010811, 0.019481, 0.005291, 0.006993, 0.038710, 0.014815, 0.012579, 0.000000, 0.024845, 0.010363, 0.020690, 0.007874, 0.020690, 0.000000, 0.007299, 0.006024, 0.006944, 0.006931, 0.014606, 0.010204, 0.008929, 0.010667, 0.002950, 0.011532, 0.012821, 0.009780, 0.011628, 0.006521, 0.002899, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001205, 0.000989, 0.004596, 0.003215, 0.004471, 0.007129, 0.020235, 0.012041, 0.020822, 0.021019, 0.017090, 0.026341, 0.028584, 0.022453, 0.029188, 0.024288, 0.032025, 0.027740, 0.026455, 0.029943, 0.035328, 0.029144, 0.024234, 0.029600, 0.021998, 0.024510, 0.031785, 0.014925, 0.023320, 0.024233, 0.026846, 0.041929, 0.032120, 0.014599, 0.010638, 0.015337, 0.024476, 0.016447, 0.036765, 0.009009, 0.022026, 0.004329, 0.013953, 0.030702, 0.010417, 0.041451, 0.019417, 0.030000, 0.005495, 0.027624, 0.032258, 0.011905, 0.022346, 0.035088, 0.005405, 0.038961, 0.021164, 0.020979, 0.032258, 0.007407, 0.018868, 0.000000, 0.018634, 0.010363, 0.020690, 0.000000, 0.027586, 0.007874, 0.000000, 0.006024, 0.013889, 0.012871, 0.009737, 0.013605, 0.015306, 0.008000, 0.014749, 0.006590, 0.005495, 0.007335, 0.011628, 0.006055, 0.005797, 0.011111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004823, 0.005961, 0.011017, 0.006527, 0.013245, 0.016986, 0.013137, 0.019161, 0.021637, 0.021108, 0.017703, 0.030880, 0.025544, 0.027064, 0.019554, 0.028379, 0.020650, 0.022792, 0.032180, 0.019957, 0.020000, 0.021998, 0.025490, 0.017115, 0.020353, 0.027435, 0.025848, 0.013423, 0.023061, 0.029979, 0.012165, 0.013298, 0.015337, 0.010490, 0.016447, 0.007353, 0.027027, 0.026432, 0.017316, 0.023256, 0.026316, 0.010417, 0.031088, 0.033981, 0.025000, 0.021978, 0.005525, 0.021505, 0.005952, 0.022346, 0.011696, 0.010811, 0.006494, 0.015873, 0.027972, 0.019355, 0.022222, 0.012579, 0.019608, 0.031056, 0.020725, 0.013793, 0.007874, 0.006897, 0.031496, 0.014599, 0.018072, 0.006944, 0.009901, 0.016553, 0.007937, 0.008929, 0.008000, 0.013274, 0.006590, 0.003663, 0.012225, 0.002907, 0.007918, 0.005797, 0.005556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
{0,98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000989, 0.000000, 0.002412, 0.000745, 0.003889, 0.006527, 0.012041, 0.009315, 0.013663, 0.018125, 0.015992, 0.018909, 0.025043, 0.022843, 0.020938, 0.023004, 0.027740, 0.025974, 0.025813, 0.030199, 0.025501, 0.032074, 0.028800, 0.030247, 0.025490, 0.024450, 0.033921, 0.023320, 0.030695, 0.018456, 0.020964, 0.008565, 0.017032, 0.023936, 0.015337, 0.017483, 0.019737, 0.022059, 0.031532, 0.013216, 0.004329, 0.004651, 0.008772, 0.005208, 0.015544, 0.009709, 0.010000, 0.016484, 0.033149, 0.026882, 0.005952, 0.011173, 0.011696, 0.021622, 0.038961, 0.010582, 0.027972, 0.032258, 0.022222, 0.006289, 0.026144, 0.012422, 0.005181, 0.020690, 0.015748, 0.006897, 0.000000, 0.014599, 0.006024, 0.006944, 0.013861, 0.010711, 0.011338, 0.011480, 0.012000, 0.005900, 0.008237, 0.005495, 0.002445, 0.008721, 0.008850, 0.010145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000}:
