0                      0                      0.   0.   0                      0.   0.
0.0054                 485.06135730136873     0.   0.   485.3192656249454      0.   0.
0.0108                 1932.5169708884623     0.   0.   1933.7407326484165     0.   0.
0.0162                 4330.808548990513      0.   0.   4333.99260877412       0.   0.
0.0216                 7668.423660719984      0.   0.   7674.846704966263      0.   0.
0.027000000000000003   11933.895736001085     0.   0.   11945.11843538985      0.   0.
0.0324                 17115.804065497232     0.   0.   17133.666817350084     0.   0.
0.0378                 23202.77380053741      0.   0.   23229.394471230928     0.   0.
0.0432                 30183.475953041343     0.   0.   30221.247620432638     0.   0.
0.048600000000000004   38046.6273954436       0.   0.   38098.21609130849      0.   0.
0.054000000000000006   46780.99086061645      0.   0.   46849.333313100404     0.   0.
0.0594                 56375.37494179163      0.   0.   56463.676317873826     0.   0.
0.0648                 66818.63409248079      0.   0.   66930.36574045135      0.   0.
0.0702                 78099.66862639491      0.   0.   78238.56581834574      0.   0.
0.0756                 90207.42471736201      0.   0.   90377.48439169138      0.   0.
0.081                  103130.8943992443      0.   0.   103336.3729031752      0.   0.
0.0864                 116859.11556585335     0.   0.   117104.52639796634     0.   0.
0.0918                 131381.17197086444     0.   0.   131671.28352364476     0.   0.
0.09720000000000001    146686.1932277291      0.   0.   147026.02653012876     0.   0.
0.10260000000000001    162763.3548095868      0.   0.   163158.1812696014      0.   0.
0.10800000000000001    179601.878049175       0.   0.   180057.21719643587     0.   0.
0.1134                 197191.03013873746     0.   0.   197712.64736711953     0.   0.
0.1188                 215520.12412993214     0.   0.   216114.02844017724     0.   0.
0.1242                 234578.51893373596     0.   0.   235250.9606760927      0.   0.
0.1296                 254355.61932034988     0.   0.   255113.08793722943     0.   0.
0.135                  274840.8759191016      0.   0.   275690.0976877504      0.   0.
0.1404                 296023.78521834576     0.   0.   296971.7209935352      0.   0.
0.1458                 317893.88956536516     0.   0.   318947.73252209846     0.   0.
0.1512                 340440.7771662673      0.   0.   341607.9505425038      0.   0.
0.15660000000000002    363654.0820858822      0.   0.   364942.23692527966     0.   0.
0.162                  387523.4842476553      0.   0.   388940.49714233127     0.   0.
0.16740000000000002    412038.7094335427      0.   0.   413592.6802668526      0.   0.
0.1728                 437189.5292839005      0.   0.   438888.77897323633     0.   0.
0.1782                 462965.7612973762      0.   0.   464818.8295369836      0.   0.
0.1836                 489357.26883079536     0.   0.   491372.91183461016     0.   0.
0.189                  516353.9610990473      0.   0.   518541.1493435533      0.   0.
0.19440000000000002    543945.7931749709      0.   0.   546313.7091420757      0.   0.
0.1998                 572122.7659892348      0.   0.   574680.8019091683      0.   0.
0.20520000000000002    600874.92633022        0.   0.   603632.6819244531      0.   0.
0.2106                 630192.3668438959      0.   0.   633159.6470680812      0.   0.
0.21600000000000003    660065.2260336995      0.   0.   663252.0388206318      0.   0.
0.2214                 690483.6882604071      0.   0.   693900.2422630101      0.   0.
0.2268                 721437.9837420083      0.   0.   725094.6860763405      0.   0.
0.23220000000000002    752918.3885535764      0.   0.   756825.8425418601      0.   0.
0.2376                 784915.2246271351      0.   0.   789084.2275408118      0.   0.
0.24300000000000002    817418.8597515267      0.   0.   821860.4005543331      0.   0.
