energy(#nu_mucc_sk2)<
@energy = 
{0,85,0.0107,0.0962,0.264,0.1535,0.1437,0.0977,0.0654,0.053,0.0965,0.0354,0.0241,0.0241,0.03,0,0,0,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0084,0.1,0.2093,0.1796,0.0977,0.0784,0.1589,0.0526,0.0796,0.0361,0.0241,0.05,0.0641,0,0.0156,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0042,0.016,0.1256,0.1976,0.1667,0.1634,0.1192,0.0965,0.0708,0.0843,0.0482,0.02,0.0513,0.0152,0.0312,0.0141,0,0.0317,0,0.0208,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0.0279,0.0958,0.1437,0.1307,0.1325,0.0965,0.0796,0.0964,0.0241,0.02,0.0256,0.0303,0.0312,0.0141,0,0,0,0.0417,0,0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0.018,0.1092,0.1307,0.0927,0.0877,0.0708,0.0241,0.0843,0.07,0.0513,0.0303,0.0312,0.0282,0.0185,0,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0.006,0.046,0.1176,0.1523,0.1404,0.1239,0.0241,0.1084,0.03,0.0128,0.0455,0.0469,0.0282,0.0185,0.0476,0.0196,0,0.0204,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0.006,0.0172,0.0327,0.0927,0.1316,0.0619,0.0964,0.0964,0.11,0.0385,0.0758,0.0312,0.0423,0.0185,0.127,0.0588,0.0625,0,0,0,0.0278,0,0.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0.0115,0.0131,0.0132,0.114,0.1416,0.1205,0.0964,0.12,0.0769,0.0455,0.0469,0.0704,0.0556,0.0317,0.0392,0.0417,0.0612,0.0426,0,0.0278,0,0.0233,0.0238,0,0.04,0,0,0,0.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0.0132,0.0263,0.0973,0.1205,0.1205,0.08,0.0513,0.0455,0.0938,0.0704,0.0185,0,0.0588,0.0417,0.0408,0.0638,0.0465,0,0.0286,0.0233,0,0,0,0.0357,0,0.0476,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0.0131,0,0.0439,0.0619,0.1325,0.1325,0.13,0.1154,0.0909,0.0625,0.1268,0.0185,0.0476,0.0196,0.0417,0.0204,0,0.0233,0,0.0286,0.0698,0.0238,0.0323,0.04,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0.0088,0.0723,0.0723,0.11,0.1538,0.1212,0.125,0.0282,0.1296,0.0952,0.098,0.0417,0.0408,0.0213,0.0233,0,0.0857,0.0233,0.0952,0.0323,0.04,0.0357,0,0,0,0,0,0,0.0625,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0.0088,0.012,0.012,0.06,0.1154,0.0909,0.0312,0.0845,0.0741,0.0794,0.0392,0,0.0408,0,0,0,0.1143,0.0465,0.0476,0.0323,0,0,0.037,0.0476,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0.0088,0.012,0.0241,0.05,0.0897,0.1515,0.1562,0.0845,0.0741,0.0952,0.0196,0.0417,0,0.0426,0.0698,0.0556,0,0.0465,0.0238,0,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0,0.0241,0.012,0.03,0.0513,0.0909,0.0625,0.0423,0.1111,0.0317,0.0196,0.0417,0.0612,0.0426,0.0465,0,0.0571,0.0698,0.0238,0.0323,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0.0066,0,0,0,0.012,0,0.0513,0.0455,0.0781,0.1268,0.1296,0.1111,0.0784,0.0625,0.102,0.0213,0.0698,0.0833,0.0286,0.0465,0.0476,0.0968,0,0,0.037,0.0476,0.0435,0,0,0,0.0625,0.0667,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128,0.0303,0.0312,0.0845,0.0926,0.0635,0.098,0.0833,0.0816,0.1702,0.0698,0.0556,0.0286,0,0.0714,0.0323,0,0.0714,0,0.0476,0.0435,0,0.0556,0,0.0625,0.0667,0,0,0,0,0,0,0,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0.0066,0,0,0,0,0.01,0,0,0,0.0141,0.0741,0.0635,0.1176,0.0417,0.1224,0.0426,0.1395,0.0278,0,0.0233,0.0476,0.1935,0.04,0.0357,0,0.0952,0,0.0333,0,0,0,0,0,0.0526,0,0.0833,0.0667,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.0938,0,0.0741,0.0476,0.0588,0.1458,0.0204,0.0851,0.0233,0.0833,0,0.0698,0,0.0323,0.04,0.0714,0.037,0.0476,0,0.0667,0.0556,0,0.0625,0,0.0625,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0.037,0.0476,0.0784,0.0625,0.102,0.1277,0.0233,0.0833,0.0571,0.0233,0.0714,0.0323,0.08,0.1071,0.037,0.0476,0,0.0667,0.0556,0,0,0.1333,0,0,0.0769,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.0156,0,0.037,0.0317,0.0784,0.0417,0.0816,0.0213,0.0465,0.0278,0.0286,0,0.0476,0.0968,0.12,0.0714,0,0.0952,0.0435,0.0333,0.0556,0,0,0,0.0625,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
