energy(#nc_sk1)<
@energy = 
{0,85,0.0242,0.1073,0.1312,0.1407,0.1435,0.1556,0.1573,0.1253,0.116,0.1235,0.1219,0.113,0.1012,0.0994,0.1098,0.1048,0.0715,0.082,0.0743,0.0797,0.0972,0.1054,0.0948,0.0628,0.0812,0.0725,0.0836,0.0409,0.0714,0.0759,0.0667,0.0843,0.0516,0.0534,0.0394,0.0566,0.0518,0.0642,0.0549,0.0854,0.0423,0.0705,0.05,0.035,0.0556,0.0916,0.0261,0.0696,0.08,0.0417,0.0784,0.04,0.0755,0.0633,0.0333,0.038,0.0494,0.0385,0.0779,0.0548,0.0418,0.0405,0.0265,0.0255,0.0207,0.0443,0.0242,0.0336,0.0357,0.0366,0.0455,0,0,0,0,0,0.0625,0,0.1111,0,0,0,0,0,0,0.0315}:
{0,85,0.0039,0.0226,0.0536,0.0901,0.1045,0.0944,0.1094,0.1051,0.1103,0.0886,0.0951,0.0961,0.084,0.0958,0.102,0.0912,0.0871,0.074,0.0818,0.0759,0.0756,0.0667,0.0711,0.0656,0.0733,0.0604,0.0461,0.0731,0.0679,0.0561,0.0667,0.0345,0.0516,0.0496,0.0394,0.0472,0.0622,0.0321,0.1098,0.0366,0.0352,0.0833,0.0611,0.021,0.0556,0.0611,0.0522,0.0261,0.064,0.0333,0.0294,0.04,0.0377,0.0127,0.0444,0.0506,0.0494,0.0641,0.0649,0.0274,0.0365,0.0405,0.0217,0.0327,0.0052,0.0253,0.0242,0.0084,0,0,0.0455,0,0,0.069,0,0.04,0.0625,0.0385,0,0,0,0,0,0.125,0,0.0079}:
{0,85,0,0.0026,0.0185,0.0426,0.0688,0.0811,0.0815,0.0747,0.0827,0.0792,0.0942,0.0654,0.0689,0.085,0.0758,0.0599,0.0607,0.0498,0.0874,0.038,0.0475,0.0624,0.0853,0.0738,0.0654,0.0574,0.0663,0.0731,0.0393,0.0429,0.03,0.0881,0.0595,0.0382,0.0394,0.0566,0.0466,0.0481,0.0549,0.0366,0.0704,0.0577,0.0389,0.042,0.0278,0.0382,0.0522,0.0261,0.048,0.025,0.0294,0.01,0.066,0.038,0.0556,0.0633,0.0247,0.0256,0.013,0,0.03,0.0405,0.0337,0.0291,0.0104,0.019,0.0242,0.042,0.0119,0.0732,0,0.0303,0.05,0,0,0,0.0625,0,0,0,0.0625,0,0,0,0,0.0157}:
{0,85,0,0,0.0031,0.021,0.0331,0.0638,0.065,0.0794,0.0592,0.0656,0.0619,0.0714,0.0646,0.0527,0.068,0.0571,0.0622,0.0788,0.0558,0.074,0.054,0.0645,0.0545,0.0683,0.0576,0.0604,0.049,0.0497,0.0643,0.0495,0.0833,0.0613,0.0397,0.042,0.0493,0.033,0.0518,0.0374,0.0488,0.0488,0.0563,0.0513,0.0167,0.0559,0.037,0.0305,0.0522,0.0348,0.048,0.0417,0.0294,0.04,0.0283,0.0127,0.0111,0,0.0123,0.0256,0.039,0.0685,0.0247,0.0253,0.0289,0.0182,0.0155,0.0063,0.0161,0.0168,0.0238,0.0122,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315}:
{0,85,0,0.0006,0.0006,0.0037,0.0099,0.0392,0.0479,0.0451,0.06,0.0656,0.0609,0.0605,0.07,0.0778,0.0523,0.0435,0.0529,0.0531,0.0762,0.0626,0.0497,0.0602,0.0284,0.0437,0.0314,0.0514,0.0663,0.0468,0.0321,0.0495,0.03,0.0728,0.0476,0.0611,0.0394,0.0142,0.0518,0.0481,0.061,0.061,0.0634,0.0256,0.05,0.049,0.0185,0.0382,0.0261,0.0522,0.032,0.0583,0.0196,0.02,0.0094,0.0759,0.0222,0.0253,0.037,0,0.039,0.0548,0.0247,0.0253,0.0386,0.0109,0.0207,0.038,0.0081,0,0,0.0366,0,0,0.025,0,0,0.08,0,0,0.0556,0,0,0,0,0,0,0.0079}:
{0,85,0,0,0.0012,0.0012,0.0079,0.0093,0.0243,0.0296,0.0479,0.0383,0.0388,0.0565,0.0603,0.0431,0.0484,0.0476,0.0669,0.0595,0.0613,0.0588,0.0475,0.0409,0.0308,0.0492,0.0497,0.0604,0.0605,0.0526,0.0464,0.0429,0.0567,0.0536,0.0357,0.0229,0.0345,0.0283,0.0415,0.0267,0.0366,0.0488,0.0211,0.0128,0.05,0.014,0.037,0.0305,0.0435,0.0696,0.016,0.0417,0.0686,0.04,0.0472,0.0127,0.0778,0.0506,0.0617,0.0641,0.039,0.0548,0.0279,0.0084,0.012,0.0327,0.0363,0.019,0.0161,0.0084,0.0357,0.0244,0.0227,0,0.025,0.0345,0.0263,0,0,0,0,0,0.0625,0,0.1429,0,0,0}:
{0,85,0,0,0.0006,0.0006,0.0007,0.0053,0.0057,0.0288,0.03,0.0528,0.0517,0.0446,0.0431,0.0395,0.0497,0.0503,0.0622,0.0531,0.0409,0.0607,0.067,0.0602,0.045,0.0492,0.0393,0.0363,0.049,0.0497,0.0536,0.0462,0.0167,0.0421,0.0397,0.0382,0.064,0.033,0.0415,0.0535,0.0488,0.0488,0.0493,0.0321,0.0222,0.0559,0.0648,0.0382,0.0348,0.0435,0.032,0.0333,0.0686,0,0.0094,0.038,0.0444,0.038,0.0123,0.0513,0,0.0548,0.03,0.032,0.0217,0.0109,0.0259,0.038,0.0161,0,0.0119,0,0,0,0,0,0,0,0.0625,0,0,0,0.0625,0,0,0,0,0.0157}:
{0,85,0,0,0,0,0.0007,0.0013,0.0043,0.0156,0.026,0.0247,0.0369,0.0515,0.0463,0.0419,0.0431,0.0503,0.0575,0.0402,0.0297,0.0417,0.0389,0.0516,0.0521,0.0383,0.0471,0.0363,0.0605,0.0263,0.0429,0.0264,0.04,0.0421,0.0357,0.0344,0.0345,0.0519,0.0155,0.0321,0.0427,0.0183,0.0634,0.0385,0.0333,0.021,0.0556,0.0076,0.0435,0.0261,0.032,0.0167,0.0588,0.02,0.0472,0,0,0,0.0617,0.0256,0.039,0.0548,0.0268,0.0253,0.0337,0.0255,0.0311,0.0063,0.0081,0.0252,0.0119,0.0122,0,0.0606,0,0,0.0263,0,0,0.0385,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0.0019,0,0.0027,0.0043,0.0062,0.0211,0.0264,0.0268,0.0377,0.0463,0.0335,0.0275,0.0476,0.0342,0.0418,0.0483,0.0398,0.041,0.0323,0.0427,0.0574,0.0236,0.0453,0.049,0.0585,0.075,0.0495,0.0467,0.0421,0.0079,0.042,0.0099,0.0377,0.0207,0.0802,0.0366,0.0427,0.0282,0.0192,0.05,0.035,0.037,0.0153,0.0174,0.0435,0.008,0.0167,0.0196,0.06,0.0283,0.0633,0.0222,0.0253,0.0247,0.0385,0.026,0.0274,0.0386,0.032,0.0145,0.0364,0.0155,0.0127,0.0161,0.0084,0,0.0122,0.0227,0,0.025,0,0.0526,0,0.0625,0.0385,0,0,0,0,0,0.125,0,0.0079}:
{0,85,0.0008,0,0,0.0006,0,0.0013,0.0021,0.0016,0.0041,0.0119,0.0185,0.0268,0.0215,0.0359,0.0288,0.049,0.0342,0.0386,0.0465,0.0398,0.0454,0.0237,0.0474,0.0246,0.0236,0.0302,0.0403,0.0409,0.0464,0.0198,0.03,0.0383,0.0238,0.0267,0.0345,0.0236,0.0466,0.0374,0.0061,0.0427,0.0211,0.0321,0.0333,0.028,0.0556,0.0458,0.0261,0.0261,0.048,0.025,0.0294,0.06,0.0189,0.038,0.0333,0.038,0.0617,0.0256,0.026,0.0548,0.0322,0.0202,0.0169,0.0218,0.0311,0.0063,0.0161,0.0084,0,0.0122,0,0,0,0,0,0,0,0.1154,0,0,0,0,0,0,0,0.0079}:
