energy(#nu_nqe_sk1)<
@energy = 
{0,85,0.0018,0.0342,0.1898,0.3016,0.2032,0.1235,0.084,0.0751,0.0483,0.0377,0.0263,0.0236,0.0234,0.0074,0.0118,0.0046,0.0028,0.0021,0,0,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0.0004,0.0053,0.0369,0.1813,0.272,0.181,0.1159,0.0877,0.0698,0.0443,0.0347,0.0242,0.0208,0.0175,0.0094,0.0102,0.0056,0.0011,0.0023,0,0.0055,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0008,0.006,0.0399,0.1727,0.2491,0.1722,0.1048,0.081,0.0634,0.0478,0.0455,0.0341,0.0276,0.0189,0.0102,0.0084,0.0095,0.0069,0,0.0055,0,0.0031,0.0017,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0005,0.0019,0.0064,0.0396,0.1765,0.2329,0.1725,0.1016,0.0745,0.0668,0.0409,0.0354,0.0243,0.0275,0.0175,0.0084,0.0105,0.0057,0.0039,0.0055,0.0046,0.0031,0.0017,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0005,0.0002,0.0012,0.0074,0.0533,0.1879,0.223,0.1643,0.0981,0.0804,0.0622,0.0499,0.0377,0.0267,0.0268,0.0149,0.0084,0.0103,0.0065,0.0083,0.0046,0.0015,0.0069,0.0019,0,0.0021,0,0.0025,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0.0003,0,0.0005,0.0019,0.0133,0.0343,0.155,0.2077,0.1495,0.103,0.0743,0.0619,0.0505,0.0377,0.0277,0.0251,0.0242,0.0115,0.0039,0.0069,0.0046,0.0031,0.0017,0.0039,0,0.0021,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0.0005,0.0027,0.0086,0.0476,0.1741,0.2194,0.1393,0.0944,0.0713,0.0613,0.048,0.0351,0.0261,0.0358,0.023,0.0142,0.0194,0.0121,0.0062,0.0069,0.0058,0.002,0.0021,0,0.0025,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0.0015,0.0045,0.0141,0.0492,0.1641,0.1961,0.1364,0.0852,0.0768,0.0708,0.06,0.0391,0.0463,0.0241,0.022,0.0166,0.0091,0.0108,0.0052,0.0135,0.0039,0.0021,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0.0002,0.0002,0.0003,0.0003,0.0027,0.0056,0.0121,0.0503,0.1688,0.2044,0.1301,0.1038,0.0668,0.0646,0.0521,0.0379,0.0253,0.0298,0.025,0.0273,0.0108,0.0156,0.0077,0.002,0.0084,0.0096,0.0075,0.0053,0.0029,0.0032,0.0029,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
{0,85,0,0,0,0,0,0,0.0003,0.0007,0.0054,0.0171,0.0599,0.1583,0.214,0.1253,0.0998,0.0729,0.0689,0.0631,0.0402,0.0389,0.0208,0.0258,0.0155,0.0139,0.0116,0.0059,0.0042,0.0072,0.005,0.0026,0,0.0065,0.0029,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}:
